,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff,home_hrva_rwma,home_hrvap_rwma,home_hrva_rmean,home_hrvap_rmean
10,2010-05-29,Venezuela,Canada,1,1,Friendly,Mérida,Venezuela,0,49,608,63,516,-14,92,D,1,1,0,71,74,69,70,111487,111487-13-157186,5,66,66,65,64,111455,111455-16-158159,5,10,4,4,1,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,111455-16-158159,23.33333333333333,28.75,27.0,185.33333333333331,184.5,173.25,80.0,78.0,71.75,-5.75,4.666666666666668,0.3999999999999986,3.5,-1.933333333333337,1.1500000000000057,6.0,-3.200000000000003,0.049999999999997165,-0.25558483431130324,-0.2997923636986513,-0.3225806451612903,-0.3387096774193548
11,2010-05-30,Chile,Northern Ireland,1,0,Friendly,Chillán,Chile,0,18,888,56,566,-38,322,W,0,1,0,76,74,74,70,111459,111459-12-156644,10,71,65,67,69,110081,110081-11-156279,5,5,5,7,1,111459-12-156644,26.0,29.33333333333333,24.5,170.0,182.33333333333331,176.66666666666663,72.5,79.0,74.83333333333333,110081-11-156279,25.66666666666667,29.4,27.0,184.66666666666663,185.2,177.0,70.0,77.8,71.66666666666667,-3.3999999999999986,3.666666666666664,-2.5,-15.199999999999989,-2.3333333333333144,-0.3333333333333428,-5.299999999999997,9.0,3.1666666666666567,0.08154372277347471,0.09397538747442159,-0.08695652173913043,-0.07246376811594203
12,2010-05-30,Japan,England,1,2,Friendly,Graz,Austria,1,45,682,8,1068,37,-386,L,2,0,0,75,76,77,74,1411,1411-17-158729,5,83,81,81,82,1318,1318-11-156279,17,-6,-7,-4,1,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,1318-11-156279,22.33333333333333,27.4,30.33333333333333,176.0,185.6,183.33333333333331,70.66666666666667,79.8,83.33333333333333,-1.3999999999999986,5.266666666666668,-3.1333333333333333,-3.5999999999999943,6.199999999999988,-8.733333333333348,-8.799999999999997,4.733333333333333,-17.53333333333333,0.3859465262626077,0.28557264720052417,0.3888888888888889,0.25925925925925924
13,2010-05-30,Nigeria,Colombia,1,1,Friendly,Milton Keynes,England,1,21,883,35,776,-14,107,D,1,0,0,75,75,75,73,1393,1393-09-155725,4,76,76,72,74,111109,111109-12-156644,6,1,-3,3,1,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,111109-12-156644,25.0,29.75,25.25,179.66666666666663,181.5,180.75,73.66666666666667,78.5,81.0,-8.75,-2.3999999999999986,-4.050000000000002,1.5,8.533333333333331,-1.75,1.5,8.533333333333331,-8.599999999999994,0.40935206476864155,0.42384800155774605,0.45,0.45
14,2010-05-30,Tunisia,France,1,1,Friendly,Radès,Tunisia,0,55,574,9,1044,46,-470,D,1,1,0,73,75,71,71,1391,1391-09-155725,3,82,80,82,81,1335,1335-11-156279,19,-6,-9,-11,1,1391-09-155725,27.0,26.4,24.8,190.0,185.8,182.4,86.0,78.8,71.8,1335-11-156279,22.0,25.2,26.0,182.0,183.2,182.0,74.0,78.8,75.4,1.8000000000000007,4.399999999999999,-1.1999999999999993,6.800000000000012,3.8000000000000114,0.4000000000000057,7.200000000000002,4.799999999999997,-3.6000000000000085,0.22193454108352584,0.23445471656042965,0.23684210526315788,0.23026315789473684
15,2010-06-01,Australia,Denmark,1,0,Friendly,Roodepoort,South Africa,1,20,886,36,767,-16,119,W,0,0,0,73,71,71,69,1415,1415-11-156279,11,75,73,72,72,1331,1331-11-156279,12,-1,-4,-1,1,1415-11-156279,29.0,31.0,28.6,187.0,187.75,177.8,79.5,79.5,73.8,1331-11-156279,26.5,27.0,25.25,185.5,188.2,180.5,76.0,80.8,72.75,2.0,4.5,3.3500000000000014,-1.1999999999999886,2.25,-2.6999999999999886,-1.2999999999999972,3.5,1.0499999999999972,0.37160155269476736,0.367751094073698,0.4057971014492754,0.37681159420289856
16,2010-06-01,Portugal,Cameroon,3,1,Friendly,Covilhã,Portugal,0,3,1249,19,887,-16,362,W,0,1,0,81,79,78,79,1354,1354-11-156279,16,77,72,73,71,1395,1395-11-156279,13,8,7,5,1,1354-11-156279,25.66666666666667,27.2,29.0,183.33333333333331,183.6,179.66666666666663,77.66666666666667,76.8,74.33333333333333,1395-11-156279,28.5,23.75,26.4,180.0,182.75,176.8,76.5,76.75,74.8,1.916666666666668,-1.3000000000000007,2.6000000000000014,0.5833333333333428,3.5999999999999943,2.8666666666666467,0.9166666666666714,0.2999999999999972,-0.4666666666666686,0.42445383984771295,0.3956728688923889,0.4444444444444444,0.4097222222222222
17,2010-06-01,Switzerland,Costa Rica,0,1,Friendly,Sion,Switzerland,0,24,866,40,710,-16,156,L,2,1,0,76,74,72,73,1364,1364-11-156279,11,73,69,73,73,1383,1383-08-155359,3,1,4,-1,1,1364-11-156279,29.5,27.2,24.75,188.5,187.0,180.5,80.0,81.8,75.5,1383-08-155359,28.0,29.83333333333333,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.3333333333333321,-0.8000000000000007,-2.0,8.5,8.0,-1.5,3.666666666666672,11.799999999999995,-2.25,0.3126916630594804,0.29815813981384376,0.23529411764705882,0.21568627450980393
18,2010-06-02,Greece,Paraguay,0,2,Friendly,Winterthur,Switzerland,1,13,964,31,820,-18,144,L,2,0,0,75,74,72,73,1338,1338-11-156279,13,74,79,73,70,1375,1375-13-157186,11,4,-6,-1,1,1338-11-156279,26.5,25.33333333333333,28.0,182.5,183.0,177.33333333333337,78.5,77.5,75.0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-5.300000000000002,-2.666666666666668,0.0,0.6999999999999886,-6.0,1.5333333333333314,-0.7000000000000028,-3.5,5.400000000000006,0.30405269185802863,0.27802036831838167,0.26153846153846155,0.2692307692307692
19,2010-06-02,Serbia,Poland,0,0,Friendly,Kufstein,Austria,1,15,947,58,561,-43,386,D,1,0,0,78,75,79,76,110082,110082-13-157186,6,74,71,69,69,1353,1353-11-156279,11,6,5,10,1,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,1353-11-156279,25.0,27.0,25.0,183.5,187.4,176.25,75.0,80.6,70.25,-4.0,0.8000000000000007,-3.3999999999999986,-0.4000000000000057,4.099999999999993,9.349999999999994,1.4000000000000057,8.200000000000003,5.75,0.37480925463056725,0.41312576809895324,0.2753623188405797,0.37681159420289856
20,2010-06-03,Italy,Mexico,1,2,Friendly,Brussels,Belgium,1,5,1184,17,895,-12,289,L,2,0,0,82,81,80,78,1343,1343-11-156279,19,77,74,75,73,1386,1386-11-156279,15,8,4,5,1,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,1386-11-156279,21.75,26.0,28.0,173.25,183.0,178.0,63.5,78.5,72.0,4.0,4.25,-1.6000000000000014,3.0,13.75,1.8000000000000114,4.5,16.299999999999994,3.200000000000003,0.4567310064224988,0.4848606139024587,0.5,0.5337837837837838
21,2010-06-03,Spain,Korea Republic,1,0,Friendly,Innsbruck,Austria,1,2,1565,47,632,-45,933,W,0,0,0,85,82,83,83,1362,1362-11-156279,19,70,70,68,66,974,974-11-156279,12,16,13,15,1,1362-11-156279,27.0,28.0,26.25,180.0,183.6,177.75,73.5,81.0,71.0,974-11-156279,24.0,28.4,26.0,180.66666666666663,183.6,182.0,71.66666666666667,77.0,72.0,-1.3999999999999986,4.0,0.25,-3.5999999999999943,2.9333333333333367,-4.25,-3.5,9.333333333333329,-1.0,0.738164773085447,0.7590480760311837,0.6025641025641025,0.6153846153846154
22,2010-06-04,Slovenia,New Zealand,3,1,Friendly,Maribor,Slovenia,0,25,860,78,410,-53,450,W,0,1,0,71,70,68,67,1361,1361-11-156279,5,64,62,57,60,111473,111473-11-156279,6,10,5,11,1,1361-11-156279,25.0,25.8,28.33333333333333,188.0,184.8,180.0,79.33333333333333,80.0,72.66666666666667,111473-11-156279,28.0,26.8,31.0,185.33333333333331,187.2,181.66666666666663,74.66666666666667,83.8,80.0,-1.8000000000000007,-2.1999999999999997,-2.666666666666668,0.8000000000000114,-0.5333333333333314,-1.6666666666666572,-4.466666666666669,5.333333333333329,-7.333333333333329,0.008754186690791378,0.036616493208526724,0.0,0.0
23,2010-06-05,Australia,USA,1,3,Friendly,Roodepoort,South Africa,1,20,886,14,957,6,-71,L,2,0,0,73,71,71,69,1415,1415-11-156279,11,75,72,73,72,1387,1387-11-156279,12,-1,-3,-2,1,1415-11-156279,29.0,31.0,28.6,187.0,187.75,177.8,79.5,79.5,73.8,1387-11-156279,22.0,30.2,25.25,180.5,184.2,181.75,74.5,81.6,79.0,-1.1999999999999993,9.0,3.3500000000000014,2.800000000000012,7.25,-3.9499999999999886,-2.0999999999999943,5.0,-5.200000000000003,0.37160155269476736,0.367751094073698,0.4057971014492754,0.37681159420289856
24,2010-06-05,Netherlands,Hungary,6,1,Friendly,Amsterdam,Netherlands,0,4,1231,57,565,-53,666,W,0,1,0,81,80,81,76,105035,105035-11-156279,17,72,72,71,68,1886,1886-11-156279,7,12,4,10,1,105035-11-156279,27.5,25.2,27.5,185.0,180.6,177.75,75.0,74.2,74.5,1886-11-156279,25.5,28.4,27.75,182.5,186.6,180.5,78.5,81.6,76.75,-0.8999999999999986,-0.3000000000000007,-0.25,-1.5999999999999943,-1.9000000000000057,-2.75,-6.599999999999994,-4.299999999999997,-2.25,0.6248155591534955,0.5928723429889126,0.5507246376811594,0.5
25,2010-06-05,Serbia,Cameroon,4,3,Friendly,Belgrade,Serbia,0,15,947,19,887,-4,60,W,0,1,0,78,75,79,76,110082,110082-13-157186,6,77,72,73,71,1395,1395-11-156279,13,4,4,6,1,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,1395-11-156279,28.5,23.75,26.4,180.0,182.75,176.8,76.5,76.75,74.8,-0.75,-2.6999999999999997,-4.799999999999997,4.25,7.599999999999994,8.799999999999983,5.25,6.700000000000002,1.2000000000000028,0.37480925463056725,0.41312576809895324,0.2753623188405797,0.37681159420289856
26,2010-06-05,South Africa,Denmark,1,0,Friendly,Atteridgeville,South Africa,0,83,392,36,767,47,-375,W,0,1,0,72,69,72,66,111099,111099-11-156279,8,75,73,72,72,1331,1331-11-156279,12,-3,-7,0,1,111099-11-156279,25.0,24.25,27.2,175.0,179.25,177.6,67.5,70.75,74.4,1331-11-156279,26.5,27.0,25.25,185.5,188.2,180.5,76.0,80.8,72.75,-2.0,-2.25,1.9499999999999995,-13.199999999999989,-6.25,-2.9000000000000057,-13.299999999999995,-5.25,1.6500000000000057,-0.0420025075846508,-0.13623823547600458,0.16483516483516483,0.16483516483516483
27,2010-06-05,Switzerland,Italy,1,1,Friendly,Geneva,Switzerland,0,24,866,5,1184,19,-318,D,1,1,0,76,74,72,73,1364,1364-11-156279,11,82,81,80,78,1343,1343-11-156279,19,-4,-8,-8,1,1364-11-156279,29.5,27.2,24.75,188.5,187.0,180.5,80.0,81.8,75.5,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,3.5,-2.8000000000000007,-1.6499999999999986,1.5,1.0,0.6999999999999886,0.20000000000000284,-1.2000000000000028,0.2999999999999972,0.3126916630594804,0.29815813981384376,0.23529411764705882,0.21568627450980393
28,2010-06-08,Spain,Poland,6,0,Friendly,Murcia,Spain,0,2,1565,58,561,-56,1004,W,0,1,0,85,82,83,83,1362,1362-11-156279,19,74,71,69,69,1353,1353-11-156279,11,13,12,14,1,1362-11-156279,27.0,28.0,26.25,180.0,183.6,177.75,73.5,81.0,71.0,1353-11-156279,25.0,27.0,25.0,183.5,187.4,176.25,75.0,80.6,70.25,0.0,3.0,1.25,-7.400000000000006,0.09999999999999433,1.5,-7.099999999999994,6.0,0.75,0.738164773085447,0.7590480760311837,0.6025641025641025,0.6153846153846154
29,2010-06-11,South Africa,Mexico,1,1,FIFA World Cup,Johannesburg,South Africa,0,83,392,17,895,66,-503,D,1,1,0,72,69,72,66,111099,111099-11-156279,8,77,74,75,73,1386,1386-11-156279,15,-4,-8,-3,0,111099-11-156279,25.0,24.25,27.2,175.0,179.25,177.6,67.5,70.75,74.4,1386-11-156279,21.75,26.0,28.0,173.25,183.0,178.0,63.5,78.5,72.0,-1.0,2.5,-0.8000000000000007,-8.0,6.0,-0.4000000000000057,-11.0,7.25,2.4000000000000057,-0.08876563486117384,-0.20280810175874586,0.15217391304347827,0.14673913043478262
30,2010-06-11,Uruguay,France,0,0,FIFA World Cup,Cape Town,South Africa,1,16,899,9,1044,7,-145,D,1,0,0,78,79,74,74,1377,1377-11-156279,11,82,80,82,81,1335,1335-11-156279,19,-2,-6,-8,0,1377-11-156279,25.66666666666667,25.33333333333333,29.0,181.66666666666663,183.16666666666663,172.5,75.66666666666667,76.66666666666667,76.5,1335-11-156279,22.0,25.2,26.0,182.0,183.2,182.0,74.0,78.8,75.4,0.4666666666666686,3.333333333333332,3.0,-1.5333333333333314,1.1666666666666572,-9.5,-3.1333333333333258,2.6666666666666714,1.0999999999999943,0.03460576951812233,0.06307490299365753,0.05,0.0625
31,2010-06-12,Argentina,Nigeria,1,0,FIFA World Cup,Johannesburg,South Africa,1,7,1076,21,883,-14,193,W,0,0,0,83,84,80,79,1369,1369-11-156279,18,75,75,75,73,1393,1393-09-155725,4,11,4,5,0,1369-11-156279,22.33333333333333,29.0,24.0,177.0,183.8,175.33333333333337,74.33333333333333,80.2,75.0,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,-0.2666666666666693,8.0,2.8000000000000007,-11.199999999999989,0.8000000000000114,-3.6666666666666567,-7.866666666666673,0.20000000000000284,2.5999999999999943,0.3371911063492426,0.30838349677117327,0.44155844155844154,0.44805194805194803
32,2010-06-12,England,USA,1,1,FIFA World Cup,Rustenburg,South Africa,1,8,1068,14,957,-6,111,D,1,0,0,83,81,81,82,1318,1318-11-156279,17,75,72,73,72,1387,1387-11-156279,12,9,10,8,0,1318-11-156279,22.33333333333333,27.4,30.33333333333333,176.0,185.6,183.33333333333331,70.66666666666667,79.8,83.33333333333333,1387-11-156279,22.0,30.2,25.25,180.5,184.2,181.75,74.5,81.6,79.0,-7.866666666666667,5.399999999999999,5.083333333333332,-8.199999999999989,5.099999999999994,1.5833333333333428,-10.933333333333325,5.299999999999997,4.333333333333329,0.5564407530459701,0.5151610151608209,0.4925373134328358,0.48507462686567165
33,2010-06-12,Korea Republic,Greece,2,0,FIFA World Cup,Port Elizabeth,South Africa,1,47,632,13,964,34,-332,W,0,0,0,70,70,68,66,974,974-11-156279,12,75,74,72,73,1338,1338-11-156279,13,-3,-8,-4,0,974-11-156279,24.0,28.4,26.0,180.66666666666663,183.6,182.0,71.66666666666667,77.0,72.0,1338-11-156279,26.5,25.33333333333333,28.0,182.5,183.0,177.33333333333337,78.5,77.5,75.0,-1.333333333333332,1.8999999999999984,-2.0,-2.3333333333333433,1.0999999999999943,4.666666666666657,-5.833333333333329,-1.5,-3.0,0.3238096846811671,0.30771026996475725,0.25806451612903225,0.1827956989247312
34,2010-06-13,Germany,Australia,4,0,FIFA World Cup,Durban,South Africa,1,6,1082,20,886,-14,196,W,0,0,0,82,81,80,79,1337,1337-11-156279,19,73,71,71,69,1415,1415-11-156279,11,12,8,9,0,1337-11-156279,25.66666666666667,25.4,23.0,184.0,187.4,184.66666666666663,77.0,83.2,77.33333333333333,1415-11-156279,29.0,31.0,28.6,187.0,187.75,177.8,79.5,79.5,73.8,-5.333333333333332,-3.6000000000000014,-5.600000000000001,-3.75,0.4000000000000057,6.866666666666646,-2.5,3.700000000000003,3.5333333333333314,0.5731491491532476,0.5188992408219877,0.4788732394366197,0.4084507042253521
35,2010-06-14,Italy,Paraguay,1,1,FIFA World Cup,Cape Town,South Africa,1,5,1184,31,820,-26,364,D,1,0,0,82,81,80,78,1343,1343-11-156279,19,74,79,73,70,1375,1375-13-157186,11,11,-1,7,0,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-1.8000000000000007,-2.0,-1.6000000000000014,4.199999999999989,-2.0,4.0,3.799999999999997,-1.2000000000000028,5.6000000000000085,0.4832319342086799,0.4855991205767602,0.5066666666666667,0.5333333333333333
36,2010-06-14,Japan,Cameroon,1,0,FIFA World Cup,Bloemfontein,South Africa,1,45,682,19,887,26,-205,W,0,0,0,75,76,77,74,1411,1411-17-158729,5,77,72,73,71,1395,1395-11-156279,13,5,2,4,0,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,1395-11-156279,28.5,23.75,26.4,180.0,182.75,176.8,76.5,76.75,74.8,2.25,-0.8999999999999986,0.8000000000000007,-0.75,2.1999999999999886,-2.200000000000017,-5.75,-1.0999999999999943,-9.0,0.41590036211155773,0.2960325208141164,0.3888888888888889,0.25
37,2010-06-14,Netherlands,Denmark,2,0,FIFA World Cup,Johannesburg,South Africa,1,4,1231,36,767,-32,464,W,0,0,0,81,80,81,76,105035,105035-11-156279,17,75,73,72,72,1331,1331-11-156279,12,8,3,9,0,105035-11-156279,27.5,25.2,27.5,185.0,180.6,177.75,75.0,74.2,74.5,1331-11-156279,26.5,27.0,25.25,185.5,188.2,180.5,76.0,80.8,72.75,0.5,-1.3000000000000007,2.25,-3.1999999999999886,-4.900000000000006,-2.75,-5.799999999999998,-1.7999999999999972,1.75,0.6431172729709148,0.6371225542637325,0.5571428571428572,0.5142857142857142
38,2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,0,83,392,16,899,67,-507,L,2,1,0,72,69,72,66,111099,111099-11-156279,8,78,79,74,74,1377,1377-11-156279,11,-5,-13,-2,0,111099-11-156279,25.0,24.25,27.2,175.0,179.25,177.6,67.5,70.75,74.4,1377-11-156279,25.66666666666667,25.33333333333333,29.0,181.66666666666663,183.16666666666663,172.5,75.66666666666667,76.66666666666667,76.5,-0.3333333333333321,-1.416666666666668,-1.8000000000000007,-8.166666666666657,-2.4166666666666567,5.099999999999994,-9.166666666666671,-4.916666666666671,-2.0999999999999943,-0.08443282392281683,-0.21731457500714507,0.15,0.11875
39,2010-06-16,Spain,Switzerland,0,1,FIFA World Cup,Durban,South Africa,1,2,1565,24,866,-22,699,L,2,0,0,85,82,83,83,1362,1362-11-156279,19,76,74,72,73,1364,1364-11-156279,11,9,9,11,0,1362-11-156279,27.0,28.0,26.25,180.0,183.6,177.75,73.5,81.0,71.0,1364-11-156279,29.5,27.2,24.75,188.5,187.0,180.5,80.0,81.8,75.5,-0.1999999999999993,-1.5,1.5,-7.0,-4.900000000000006,-2.75,-8.299999999999997,1.0,-4.5,0.7509372337685644,0.7951921022895766,0.6075949367088608,0.6265822784810127
40,2010-06-17,Argentina,Korea Republic,4,1,FIFA World Cup,Johannesburg,South Africa,1,7,1076,47,632,-40,444,W,0,0,0,83,84,80,79,1369,1369-11-156279,18,70,70,68,66,974,974-11-156279,12,18,9,12,0,1369-11-156279,22.33333333333333,29.0,24.0,177.0,183.8,175.33333333333337,74.33333333333333,80.2,75.0,974-11-156279,24.0,28.4,26.0,180.66666666666663,183.6,182.0,71.66666666666667,77.0,72.0,-6.066666666666666,5.0,-2.0,-6.599999999999994,3.1333333333333533,-6.666666666666656,-2.6666666666666714,8.533333333333331,3.0,0.36952324750300486,0.34212088717264916,0.4266666666666667,0.44
41,2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,1,9,1044,17,895,-8,149,L,2,0,0,82,80,82,81,1335,1335-11-156279,19,77,74,75,73,1386,1386-11-156279,15,7,7,7,0,1335-11-156279,22.0,25.2,26.0,182.0,183.2,182.0,74.0,78.8,75.4,1386-11-156279,21.75,26.0,28.0,173.25,183.0,178.0,63.5,78.5,72.0,-4.0,3.4499999999999997,-2.0,-1.0,9.949999999999989,4.0,-4.5,15.299999999999995,3.4000000000000057,0.41393527717367223,0.39396263689371797,0.49333333333333335,0.47333333333333333
42,2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,1,13,964,21,883,-8,81,W,0,0,0,75,74,72,73,1338,1338-11-156279,13,75,75,75,73,1393,1393-09-155725,4,1,-2,-3,0,1338-11-156279,26.5,25.33333333333333,28.0,182.5,183.0,177.33333333333337,78.5,77.5,75.0,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,3.899999999999999,4.333333333333332,6.800000000000002,-5.699999999999988,0.0,-1.6666666666666572,-3.700000000000003,-2.5,2.5999999999999943,0.27273278113699884,0.2723788929861112,0.2537313432835821,0.26865671641791045
43,2010-06-18,Germany,Serbia,0,1,FIFA World Cup,Port Elizabeth,South Africa,1,6,1082,15,947,-9,135,L,2,0,0,82,81,80,79,1337,1337-11-156279,19,78,75,79,76,110082,110082-13-157186,6,5,4,1,0,1337-11-156279,25.66666666666667,25.4,23.0,184.0,187.4,184.66666666666663,77.0,83.2,77.33333333333333,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,-0.13333333333333286,2.3999999999999986,1.3999999999999986,-3.5999999999999943,0.4000000000000057,-0.9333333333333372,-6.200000000000002,1.2000000000000028,1.3333333333333286,0.5939711496332426,0.5423675792794576,0.49295774647887325,0.4225352112676056
44,2010-06-18,Slovenia,USA,2,2,FIFA World Cup,Johannesburg,South Africa,1,25,860,14,957,11,-97,D,1,0,0,71,70,68,67,1361,1361-11-156279,5,75,72,73,72,1387,1387-11-156279,12,-2,-5,-5,0,1361-11-156279,25.0,25.8,28.33333333333333,188.0,184.8,180.0,79.33333333333333,80.0,72.66666666666667,1387-11-156279,22.0,30.2,25.25,180.5,184.2,181.75,74.5,81.6,79.0,-5.199999999999998,3.8000000000000007,3.083333333333332,3.8000000000000114,4.300000000000011,-1.75,-2.2666666666666657,5.5,-6.333333333333329,0.10357517557027318,0.10545548332438326,0.030303030303030304,0.022727272727272728
45,2010-06-19,Cameroon,Denmark,1,2,FIFA World Cup,Pretoria,South Africa,1,19,887,36,767,-17,120,L,2,0,0,77,72,73,71,1395,1395-11-156279,13,75,73,72,72,1331,1331-11-156279,12,0,-2,1,0,1395-11-156279,28.5,23.75,26.4,180.0,182.75,176.8,76.5,76.75,74.8,1331-11-156279,26.5,27.0,25.25,185.5,188.2,180.5,76.0,80.8,72.75,1.5,-2.75,1.1499999999999986,-8.199999999999989,-2.75,-3.6999999999999886,-4.299999999999997,0.75,2.0499999999999967,0.3520815785568422,0.36648156975332513,0.43661971830985913,0.4647887323943662
46,2010-06-19,Netherlands,Japan,1,0,FIFA World Cup,Durban,South Africa,1,4,1231,45,682,-41,549,W,0,0,0,81,80,81,76,105035,105035-11-156279,17,75,76,77,74,1411,1411-17-158729,5,6,0,4,0,105035-11-156279,27.5,25.2,27.5,185.0,180.6,177.75,75.0,74.2,74.5,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,-0.10000000000000142,-0.8000000000000007,0.3000000000000007,2.800000000000012,-1.4000000000000057,3.1500000000000057,-0.4000000000000057,3.200000000000003,8.700000000000003,0.6605262170457891,0.6548239241547474,0.5507246376811594,0.5217391304347826
47,2010-06-20,Italy,New Zealand,1,1,FIFA World Cup,Nelspruit,South Africa,1,5,1184,78,410,-73,774,D,1,0,0,82,81,80,78,1343,1343-11-156279,19,64,62,57,60,111473,111473-11-156279,6,21,16,23,0,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,111473-11-156279,28.0,26.8,31.0,185.33333333333331,187.2,181.66666666666663,74.66666666666667,83.8,80.0,3.1999999999999997,-2.0,-4.600000000000001,-1.1999999999999886,1.6666666666666572,-1.8666666666666456,-0.7999999999999972,5.133333333333326,-4.799999999999997,0.45965964366036555,0.46191135751742124,0.4864864864864865,0.5067567567567568
48,2010-06-21,Chile,Switzerland,1,0,FIFA World Cup,Port Elizabeth,South Africa,1,18,888,24,866,-6,22,W,0,0,0,76,74,74,70,111459,111459-12-156644,10,76,74,72,73,1364,1364-11-156279,11,1,-4,2,0,111459-12-156644,26.0,29.33333333333333,24.5,170.0,182.33333333333331,176.66666666666663,72.5,79.0,74.83333333333333,1364-11-156279,29.5,27.2,24.75,188.5,187.0,180.5,80.0,81.8,75.5,-1.1999999999999993,-0.16666666666666785,-0.25,-17.0,-6.166666666666656,-3.8333333333333433,-9.299999999999997,-1.0,-0.6666666666666714,0.16896371400643548,0.15701163890669226,-0.029411764705882353,-0.029411764705882353
49,2010-06-22,Greece,Argentina,0,2,FIFA World Cup,Polokwane,South Africa,1,13,964,7,1076,6,-112,L,2,0,0,75,74,72,73,1338,1338-11-156279,13,83,84,80,79,1369,1369-11-156279,18,-5,-11,-8,0,1338-11-156279,26.5,25.33333333333333,28.0,182.5,183.0,177.33333333333337,78.5,77.5,75.0,1369-11-156279,22.33333333333333,29.0,24.0,177.0,183.8,175.33333333333337,74.33333333333333,80.2,75.0,-2.5,3.0,4.0,-1.3000000000000114,6.0,2.0,-1.7000000000000028,3.1666666666666714,0.0,0.30820944826934576,0.30787282306088903,0.2647058823529412,0.27941176470588236
50,2010-06-22,Mexico,Uruguay,0,1,FIFA World Cup,Rustenburg,South Africa,1,17,895,16,899,1,-4,L,2,0,0,77,74,75,73,1386,1386-11-156279,15,78,79,74,74,1377,1377-11-156279,11,0,-6,1,0,1386-11-156279,21.75,26.0,28.0,173.25,183.0,178.0,63.5,78.5,72.0,1377-11-156279,25.66666666666667,25.33333333333333,29.0,181.66666666666663,183.16666666666663,172.5,75.66666666666667,76.66666666666667,76.5,-3.583333333333332,0.3333333333333321,-1.0,-9.916666666666657,1.3333333333333428,5.5,-13.166666666666671,2.8333333333333286,-4.5,0.4204372942733659,0.4579764248455421,0.34579439252336447,0.3411214953271028
51,2010-06-22,Nigeria,Korea Republic,2,2,FIFA World Cup,Durban,South Africa,1,21,883,47,632,-26,251,D,1,0,0,75,75,75,73,1393,1393-09-155725,4,70,70,68,66,974,974-11-156279,12,9,3,7,0,1393-09-155725,21.0,22.6,21.2,183.0,188.2,179.0,80.0,82.2,72.4,974-11-156279,24.0,28.4,26.0,180.66666666666663,183.6,182.0,71.66666666666667,77.0,72.0,-7.399999999999999,-1.3999999999999986,-4.800000000000002,-0.5999999999999943,7.533333333333331,-3.0,3.0,10.533333333333333,0.4000000000000057,0.3012770539960124,0.3137534217237308,0.39473684210526316,0.4276315789473684
