date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff
2018-06-27,Serbia,Brazil,0,2,FIFA World Cup,Moscow,Russia,1,34,751,2,1431,32,-680,L,2,0,0,78,75,79,76,110082,110082-13-157186,6,81,84,80,80,1370,1370-19-159296,10,-5,-8,-1,0,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,1370-19-159296,26.0,30.8,31.333333333333332,180.0,182.2,180.0,75.33333333333333,78.2,77.66666666666667,-7.800000000000001,-0.1999999999999993,-9.73333333333333,4.800000000000011,7.599999999999994,5.599999999999994,3.799999999999997,7.866666666666674,-1.6666666666666714
2018-06-03,Croatia,Brazil,0,2,Friendly,Liverpool,England,1,18,975,2,1384,16,-409,L,2,0,0,80,80,82,78,1328,1328-18-159068,6,81,84,80,80,1370,1370-19-159296,10,0,-6,2,1,1328-18-159068,31.0,28.2,27.0,190.0,185.8,181.2,85.0,79.6,74.4,1370-19-159296,26.0,30.8,31.333333333333332,180.0,182.2,180.0,75.33333333333333,78.2,77.66666666666667,0.1999999999999993,2.1999999999999993,-4.333333333333332,7.800000000000011,5.800000000000011,1.1999999999999886,6.799999999999997,4.266666666666666,-3.2666666666666657
2018-06-10,Austria,Brazil,0,3,Friendly,Vienna,Austria,0,26,845,2,1431,24,-586,L,2,1,0,77,80,76,76,1322,1322-19-159296,4,81,84,80,80,1370,1370-19-159296,10,0,-8,-4,1,1322-19-159296,29.0,27.0,26.0,189.5,182.5,183.66666666666666,81.5,79.0,81.0,1370-19-159296,26.0,30.8,31.333333333333332,180.0,182.2,180.0,75.33333333333333,78.2,77.66666666666667,-1.8000000000000007,1.0,-5.333333333333332,7.300000000000011,2.5,3.666666666666657,3.299999999999997,3.6666666666666714,3.3333333333333286
2010-06-20,Italy,New Zealand,1,1,FIFA World Cup,Nelspruit,South Africa,1,5,1184,78,410,-73,774,D,1,0,0,82,81,80,78,1343,1343-11-156279,19,64,62,57,60,111473,111473-11-156279,6,21,16,23,0,1343-11-156279,30.0,26.0,26.4,186.0,187.0,179.8,83.0,79.8,75.2,111473-11-156279,28.0,26.8,31.0,185.33333333333334,187.2,181.66666666666666,74.66666666666667,83.8,80.0,3.1999999999999993,-2.0,-4.600000000000001,-1.1999999999999886,1.6666666666666572,-1.8666666666666458,-0.7999999999999972,5.133333333333326,-4.799999999999997
2010-06-04,Slovenia,New Zealand,3,1,Friendly,Maribor,Slovenia,0,25,860,78,410,-53,450,W,0,1,0,71,70,68,67,1361,1361-11-156279,5,64,62,57,60,111473,111473-11-156279,6,10,5,11,1,1361-11-156279,25.0,25.8,28.333333333333332,188.0,184.8,180.0,79.33333333333333,80.0,72.66666666666667,111473-11-156279,28.0,26.8,31.0,185.33333333333334,187.2,181.66666666666666,74.66666666666667,83.8,80.0,-1.8000000000000007,-2.1999999999999993,-2.666666666666668,0.8000000000000114,-0.5333333333333314,-1.6666666666666572,-4.466666666666669,5.333333333333329,-7.333333333333329
2010-06-24,Paraguay,New Zealand,0,0,FIFA World Cup,Polokwane,South Africa,1,31,820,78,410,-47,410,D,1,0,0,74,79,73,70,1375,1375-13-157186,11,64,62,57,60,111473,111473-11-156279,6,19,8,16,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111473-11-156279,28.0,26.8,31.0,185.33333333333334,187.2,181.66666666666666,74.66666666666667,83.8,80.0,1.1999999999999993,3.8000000000000007,-3.0,1.8000000000000114,-3.5333333333333314,-5.866666666666646,-2.799999999999997,4.533333333333331,-10.400000000000006
2010-08-11,Slovenia,Australia,2,0,Friendly,Ljubljana,Slovenia,0,19,917,20,911,-1,6,W,0,1,0,71,70,68,67,1361,1361-11-156279,5,73,71,71,69,1415,1415-11-156279,11,1,-4,-3,1,1361-11-156279,25.0,25.8,28.333333333333332,188.0,184.8,180.0,79.33333333333333,80.0,72.66666666666667,1415-11-156279,29.0,31.0,28.6,187.0,187.75,177.8,79.5,79.5,73.8,-6.0,-3.1999999999999993,-0.26666666666666927,0.25,-2.1999999999999886,2.1999999999999886,-0.1666666666666714,0.5,-1.1333333333333258
2010-06-13,Germany,Australia,4,0,FIFA World Cup,Durban,South Africa,1,6,1082,20,886,-14,196,W,0,0,0,82,81,80,79,1337,1337-11-156279,19,73,71,71,69,1415,1415-11-156279,11,12,8,9,0,1337-11-156279,25.666666666666668,25.4,23.0,184.0,187.4,184.66666666666666,77.0,83.2,77.33333333333333,1415-11-156279,29.0,31.0,28.6,187.0,187.75,177.8,79.5,79.5,73.8,-5.333333333333332,-3.6000000000000014,-5.600000000000001,-3.75,0.4000000000000057,6.866666666666646,-2.5,3.700000000000003,3.5333333333333314
2010-07-06,Uruguay,Netherlands,2,3,FIFA World Cup,Cape Town,South Africa,1,16,899,4,1231,12,-332,L,2,0,0,78,79,74,74,1377,1377-11-156279,11,81,80,81,76,105035,105035-11-156279,17,3,-6,-7,0,1377-11-156279,25.666666666666668,25.333333333333332,29.0,181.66666666666666,183.16666666666666,172.5,75.66666666666667,76.66666666666667,76.5,105035-11-156279,27.5,25.2,27.5,185.0,180.6,177.75,75.0,74.2,74.5,0.46666666666666856,-2.166666666666668,1.5,1.0666666666666629,-1.8333333333333428,-5.25,1.4666666666666686,1.6666666666666714,2.0
2010-06-24,Cameroon,Netherlands,1,2,FIFA World Cup,Cape Town,South Africa,1,19,887,4,1231,15,-344,L,2,0,0,77,72,73,71,1395,1395-11-156279,13,81,80,81,76,105035,105035-11-156279,17,-4,-9,-8,0,1395-11-156279,28.5,23.75,26.4,180.0,182.75,176.8,76.5,76.75,74.8,105035-11-156279,27.5,25.2,27.5,185.0,180.6,177.75,75.0,74.2,74.5,3.3000000000000007,-3.75,-1.1000000000000014,-0.5999999999999943,-2.25,-0.9499999999999886,2.299999999999997,1.75,0.29999999999999716
2011-06-11,Paraguay,Romania,2,0,Friendly,Asunción,Paraguay,0,23,847,42,607,-19,240,W,0,1,0,74,79,73,70,1375,1375-13-157186,11,72,72,69,70,1356,1356-12-156644,10,9,-2,4,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,1.0,7.300000000000001,2.75,-0.4000000000000057,-1.6999999999999886,-2.4499999999999886,-2.0,1.7000000000000028,-4.650000000000006
2010-10-09,France,Romania,2,0,UEFA Euro qualification,Saint-Denis,France,0,21,890,42,697,-21,193,W,0,1,0,83,82,81,82,1335,1335-12-156644,18,72,72,69,70,1356,1356-12-156644,10,12,10,12,0,1335-12-156644,27.0,27.4,26.5,182.5,185.4,181.25,75.0,79.4,75.5,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,0.0,2.8999999999999986,1.25,-6.900000000000006,1.9000000000000057,3.0,-8.0,1.9000000000000057,1.25
2010-11-17,Italy,Romania,1,1,Friendly,Klagenfurt,Austria,1,14,995,52,538,-38,457,D,1,0,0,82,83,80,80,1343,1343-12-156644,19,72,72,69,70,1356,1356-12-156644,10,13,8,11,1,1343-12-156644,26.0,26.5,28.4,174.0,188.75,182.6,75.5,78.75,77.8,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,-1.0,2.0,3.1499999999999986,-15.400000000000006,5.25,4.349999999999994,-7.5,1.25,3.549999999999997
2011-06-07,Brazil,Romania,1,0,Friendly,São Paulo,Brazil,0,3,1425,42,607,-39,818,W,0,1,0,83,82,80,83,1370,1370-12-156644,20,72,72,69,70,1356,1356-12-156644,10,12,11,11,1,1370-12-156644,22.333333333333332,29.2,23.0,174.66666666666666,181.6,181.0,63.666666666666664,76.0,73.0,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,-4.666666666666668,4.699999999999999,-2.25,-14.733333333333348,-1.9000000000000057,2.75,-19.333333333333336,-1.5,-1.25
2011-06-23,Paraguay,Chile,0,0,Friendly,Asunción,Paraguay,0,23,847,13,967,10,-120,D,1,1,0,74,79,73,70,1375,1375-13-157186,11,76,74,74,70,111459,111459-12-156644,10,9,-4,-1,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-1.3333333333333321,5.800000000000001,3.5,6.666666666666657,11.800000000000011,-0.8666666666666458,2.0,6.700000000000003,-5.233333333333334
2010-06-28,Brazil,Chile,3,0,FIFA World Cup,Johannesburg,South Africa,1,1,1611,18,888,-17,723,W,0,0,0,83,80,80,81,1370,1370-11-156279,20,76,74,74,70,111459,111459-12-156644,10,10,7,6,0,1370-11-156279,23.0,29.6,23.5,175.5,183.8,182.25,69.0,77.2,74.0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-6.333333333333332,3.6000000000000014,-1.0,-6.833333333333343,13.800000000000011,5.583333333333343,-10.0,4.700000000000003,-0.8333333333333286
2011-03-29,Colombia,Chile,0,2,Friendly,The Hague,Netherlands,1,48,558,15,950,33,-392,L,2,0,0,76,76,72,74,111109,111109-12-156644,6,76,74,74,70,111459,111459-12-156644,10,6,0,-2,1,111109-12-156644,25.0,29.75,25.25,179.66666666666666,181.5,180.75,73.66666666666667,78.5,81.0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-4.333333333333332,3.75,0.75,-2.6666666666666856,11.5,4.083333333333343,-5.333333333333329,6.0,6.166666666666671
2011-03-26,Portugal,Chile,1,1,Friendly,Leiria,Portugal,0,8,1090,15,950,-7,140,D,1,1,0,82,83,80,80,1354,1354-12-156644,16,76,74,74,70,111459,111459-12-156644,10,13,6,6,1,1354-12-156644,26.0,26.0,24.666666666666668,181.0,183.6,176.0,74.66666666666667,78.0,72.33333333333333,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-3.333333333333332,0.0,0.16666666666666785,-1.3333333333333428,13.599999999999994,-0.6666666666666572,-4.333333333333329,5.5,-2.5
2011-08-10,France,Chile,1,1,Friendly,Montpellier,France,0,19,883,13,967,6,-84,D,1,1,0,83,82,81,82,1335,1335-12-156644,18,76,74,74,70,111459,111459-12-156644,10,12,8,7,1,1335-12-156644,27.0,27.4,26.5,182.5,185.4,181.25,75.0,79.4,75.5,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-2.333333333333332,1.3999999999999986,2.0,0.1666666666666572,15.400000000000006,4.583333333333343,-4.0,6.900000000000006,0.6666666666666714
2011-01-22,USA,Chile,1,1,Friendly,Carson,USA,0,18,867,15,950,3,-83,D,1,1,0,74,72,72,69,1387,1387-12-156644,12,76,74,74,70,111459,111459-12-156644,10,2,-5,-2,1,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-4.333333333333332,3.6000000000000014,2.75,-2.833333333333343,11.599999999999994,6.583333333333343,-6.0,1.2999999999999972,3.1666666666666714
2011-07-08,Uruguay,Chile,1,1,Copa América,Mendoza,Argentina,1,7,1094,13,967,-6,127,D,1,0,0,79,81,75,77,1377,1377-12-156644,12,76,74,74,70,111459,111459-12-156644,10,11,3,1,0,1377-12-156644,28.0,25.166666666666668,28.666666666666668,180.5,184.83333333333334,173.66666666666666,78.0,79.0,74.0,111459-12-156644,26.0,29.333333333333332,24.5,170.0,182.33333333333334,176.66666666666666,72.5,79.0,74.83333333333333,-1.3333333333333321,-0.8333333333333321,4.166666666666668,-1.8333333333333428,14.833333333333343,-3.0,-1.0,6.5,-0.8333333333333286
2011-10-11,Paraguay,Uruguay,1,1,FIFA World Cup qualification,Asunción,Paraguay,0,24,825,4,1184,20,-359,D,1,1,0,74,79,73,70,1375,1375-13-157186,11,79,81,76,79,1377,1377-13-157186,14,0,-11,-3,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,0.8000000000000007,6.800000000000001,1.0,5.199999999999989,-0.6999999999999886,-0.19999999999998863,5.200000000000003,1.7000000000000028,-3.9000000000000057
2012-10-16,Bolivia,Uruguay,4,1,FIFA World Cup qualification,La Paz,Bolivia,0,72,465,7,1140,65,-675,W,0,1,0,66,71,64,66,111451,111451-13-157186,2,79,81,76,79,1377,1377-13-157186,14,-8,-15,-12,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,1.3000000000000007,3.8000000000000007,-5.25,-2.8000000000000114,-3.9000000000000057,-5.25,4.200000000000003,-1.5,-7.0
2012-10-12,Argentina,Uruguay,3,0,FIFA World Cup qualification,Mendoza,Argentina,0,4,1208,7,1140,-3,68,W,0,1,0,82,86,80,79,1369,1369-13-157186,18,79,81,76,79,1377,1377-13-157186,14,7,-2,4,0,1369-13-157186,24.333333333333332,26.666666666666668,25.0,176.0,184.16666666666666,179.0,74.33333333333333,81.33333333333333,72.0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-2.866666666666667,1.6666666666666679,-2.0,-7.800000000000011,1.6666666666666572,3.0,-1.4666666666666686,3.8333333333333286,-1.5
2012-11-14,Poland,Uruguay,1,3,Friendly,Gdańsk,Poland,0,54,579,11,1047,43,-468,L,2,1,0,76,85,76,74,1353,1353-13-157186,11,79,81,76,79,1377,1377-13-157186,14,6,-7,0,1,1353-13-157186,23.5,27.2,25.25,180.5,188.6,179.5,76.5,83.8,75.25,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-3.6999999999999993,2.1999999999999993,-1.75,-3.3000000000000114,6.099999999999994,3.5,0.7000000000000028,6.299999999999997,1.75
2013-02-06,Spain,Uruguay,3,1,Friendly,Doha,Qatar,1,1,1606,16,975,-15,631,W,0,0,0,86,86,86,83,1362,1362-13-157186,20,79,81,76,79,1377,1377-13-157186,14,7,2,10,1,1362-13-157186,28.0,26.6,27.2,170.0,182.2,178.4,65.0,78.2,72.0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,0.8000000000000007,1.6000000000000014,0.1999999999999993,-13.800000000000011,-0.30000000000001137,2.4000000000000057,-10.799999999999997,0.7000000000000028,-1.5
2011-11-15,Italy,Uruguay,0,1,Friendly,Rome,Italy,0,6,1135,4,1230,2,-95,L,2,1,0,83,80,82,81,1343,1343-13-157186,19,79,81,76,79,1377,1377-13-157186,14,1,0,6,1,1343-13-157186,20.0,29.0,28.5,183.5,186.2,180.25,80.0,78.4,73.0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-7.199999999999999,4.0,1.5,-0.30000000000001137,3.6999999999999886,4.25,4.200000000000003,0.9000000000000057,-0.5
2012-02-29,Romania,Uruguay,1,1,Friendly,Bucharest,Romania,0,52,583,4,1317,48,-734,D,1,1,0,71,72,67,71,1356,1356-13-157186,10,79,81,76,79,1377,1377-13-157186,14,-7,-10,-9,1,1356-13-157186,23.0,27.4,25.25,182.0,189.2,175.5,76.0,80.6,73.5,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-4.199999999999999,2.3999999999999986,-1.75,-1.8000000000000114,6.699999999999989,-0.5,0.20000000000000284,3.0999999999999943,0.0
2012-09-07,Colombia,Uruguay,4,0,FIFA World Cup qualification,Barranquilla,Colombia,0,22,843,5,1217,17,-374,W,0,1,0,78,82,73,76,111109,111109-13-157186,6,79,81,76,79,1377,1377-13-157186,14,3,-5,-3,0,111109-13-157186,26.0,27.666666666666668,26.0,180.0,182.0,177.16666666666666,78.5,75.0,74.16666666666667,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-1.1999999999999993,2.666666666666668,-1.0,-3.8000000000000114,-0.5,1.1666666666666572,2.700000000000003,-2.5,0.6666666666666714
2012-08-15,France,Uruguay,0,0,Friendly,Le Havre,France,0,14,980,4,1236,10,-256,D,1,1,0,82,86,79,81,1335,1335-13-157186,18,79,81,76,79,1377,1377-13-157186,14,7,0,3,1,1335-13-157186,24.5,26.0,25.75,182.5,181.8,176.75,77.0,76.8,72.5,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-2.6999999999999993,1.0,-1.25,-1.3000000000000114,-0.6999999999999886,0.75,1.2000000000000028,-0.7000000000000028,-1.0
2012-05-25,Russia,Uruguay,1,1,Friendly,Moscow,Russia,0,11,1049,3,1309,8,-260,D,1,1,0,78,78,78,76,1357,1357-13-157186,12,79,81,76,79,1377,1377-13-157186,14,-1,-5,2,1,1357-13-157186,26.0,28.4,29.0,178.0,184.2,179.5,74.75,76.2,75.0,1377-13-157186,25.0,27.2,27.0,182.5,183.8,176.0,77.5,75.8,73.5,-1.1999999999999993,3.3999999999999986,2.0,-5.800000000000011,1.6999999999999886,3.5,-1.0499999999999972,-1.2999999999999972,1.5
2012-02-29,Paraguay,Panama,1,0,Friendly,Asunción,Paraguay,0,27,781,49,594,-22,187,W,0,1,0,74,79,73,70,1375,1375-13-157186,11,69,68,68,68,111475,111475-18-158904,1,11,2,5,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-4.199999999999999,1.6000000000000014,6.199999999999989,-5.199999999999989,-4.199999999999989,3.200000000000003,-3.799999999999997,-5.200000000000003
2011-08-10,Bolivia,Panama,1,3,Friendly,Santa Cruz,Bolivia,0,102,312,67,493,35,-181,L,2,1,0,66,71,64,66,111451,111451-13-157186,2,69,68,68,68,111475,111475-18-158904,1,3,-2,-4,1,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.5,-7.199999999999999,-4.649999999999999,-1.8000000000000114,-8.400000000000006,-9.25,2.200000000000003,-7.0,-8.299999999999997
2011-06-14,Canada,Panama,1,1,Gold Cup,Kansas City,USA,1,76,439,67,493,9,-54,D,1,0,0,66,66,65,64,111455,111455-16-158159,5,69,68,68,68,111475,111475-18-158904,1,-2,-4,-3,0,111455-16-158159,23.333333333333332,28.75,27.0,185.33333333333334,184.5,173.25,80.0,78.0,71.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-3.666666666666668,-7.25,0.6000000000000014,2.5333333333333314,-2.5,-6.75,2.200000000000003,-5.0,-3.049999999999997
2012-09-07,Canada,Panama,1,0,FIFA World Cup qualification,Toronto,Canada,0,73,454,50,591,23,-137,W,0,1,0,66,66,65,64,111455,111455-16-158159,5,69,68,68,68,111475,111475-18-158904,1,-2,-4,-3,0,111455-16-158159,23.333333333333332,28.75,27.0,185.33333333333334,184.5,173.25,80.0,78.0,71.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-3.666666666666668,-7.25,0.6000000000000014,2.5333333333333314,-2.5,-6.75,2.200000000000003,-5.0,-3.049999999999997
2017-11-09,Iran,Panama,2,1,Friendly,Graz,Austria,1,34,784,49,670,-15,114,W,0,0,0,74,76,71,71,111115,111115-17-158729,3,69,68,68,68,111475,111475-18-158904,1,8,3,3,1,111115-17-158729,21.0,25.5,25.0,186.0,184.0,183.83333333333334,79.0,78.75,76.16666666666667,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-6.0,-10.5,-1.3999999999999986,3.1999999999999886,-3.0,3.833333333333343,1.2000000000000028,-4.25,1.3666666666666742
2011-02-08,Peru,Panama,1,0,Friendly,Moquegua,Peru,0,66,486,67,475,-1,11,W,0,1,0,70,69,70,66,111108,111108-12-156644,6,69,68,68,68,111475,111475-18-158904,1,1,-2,2,1,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,2.0,-8.833333333333332,-1.7333333333333307,-8.300000000000011,-5.666666666666657,0.6666666666666572,-6.799999999999997,-3.0,5.533333333333331
2011-06-11,USA,Panama,1,2,Gold Cup,Tampa,USA,0,22,855,67,493,-45,362,L,2,1,0,74,72,72,69,1387,1387-12-156644,12,69,68,68,68,111475,111475-18-158904,1,4,1,4,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-2.0,-6.399999999999999,0.8500000000000014,-3.3000000000000114,-5.400000000000006,3.25,-4.799999999999997,-9.200000000000003,3.200000000000003
2011-06-22,USA,Panama,1,0,Gold Cup,Houston,USA,0,22,855,67,493,-45,362,W,0,1,0,74,72,72,69,1387,1387-12-156644,12,69,68,68,68,111475,111475-18-158904,1,4,1,4,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-2.0,-6.399999999999999,0.8500000000000014,-3.3000000000000114,-5.400000000000006,3.25,-4.799999999999997,-9.200000000000003,3.200000000000003
2013-06-18,Costa Rica,Panama,2,0,FIFA World Cup qualification,San José,Costa Rica,0,48,617,43,649,5,-32,W,0,1,0,73,69,73,73,1383,1383-08-155359,3,69,68,68,68,111475,111475-18-158904,1,1,5,5,0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-6.166666666666668,0.3500000000000014,-3.8000000000000114,-7.0,2.0,-7.799999999999997,-6.666666666666671,2.950000000000003
2014-09-07,Costa Rica,Panama,2,2,UNCAF Cup,Dallas,USA,1,15,1023,63,474,-48,549,D,1,0,0,73,69,73,73,1383,1383-08-155359,3,69,68,68,68,111475,111475-18-158904,1,1,5,5,0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-6.166666666666668,0.3500000000000014,-3.8000000000000114,-7.0,2.0,-7.799999999999997,-6.666666666666671,2.950000000000003
2016-09-06,Costa Rica,Panama,3,1,FIFA World Cup qualification,San José,Costa Rica,0,21,883,69,508,-48,375,W,0,1,0,73,69,73,73,1383,1383-08-155359,3,69,68,68,68,111475,111475-18-158904,1,1,5,5,0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-6.166666666666668,0.3500000000000014,-3.8000000000000114,-7.0,2.0,-7.799999999999997,-6.666666666666671,2.950000000000003
2017-06-08,Costa Rica,Panama,0,0,FIFA World Cup qualification,San José,Costa Rica,0,18,971,63,551,-45,420,D,1,1,0,73,69,73,73,1383,1383-08-155359,3,69,68,68,68,111475,111475-18-158904,1,1,5,5,0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-6.166666666666668,0.3500000000000014,-3.8000000000000114,-7.0,2.0,-7.799999999999997,-6.666666666666671,2.950000000000003
2017-07-19,Costa Rica,Panama,1,0,Gold Cup,Philadelphia,USA,1,26,839,52,653,-26,186,W,0,0,0,73,69,73,73,1383,1383-08-155359,3,69,68,68,68,111475,111475-18-158904,1,1,5,5,0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-6.166666666666668,0.3500000000000014,-3.8000000000000114,-7.0,2.0,-7.799999999999997,-6.666666666666671,2.950000000000003
2012-08-15,Portugal,Panama,2,0,Friendly,Faro,Portugal,0,5,1213,54,560,-49,653,W,0,1,0,80,82,80,80,1354,1354-13-157186,16,69,68,68,68,111475,111475-18-158904,1,14,12,12,1,1354-13-157186,28.0,27.0,26.25,184.0,183.6,176.25,79.0,78.0,71.0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1.0,-9.0,-0.14999999999999858,1.1999999999999886,-3.4000000000000057,-3.75,1.2000000000000028,-5.0,-3.799999999999997
2013-06-11,USA,Panama,2,0,FIFA World Cup qualification,Seattle,USA,0,28,798,43,649,-15,149,W,0,1,0,74,75,74,73,1387,1387-14-157655,12,69,68,68,68,111475,111475-18-158904,1,7,5,6,0,1387-14-157655,26.333333333333332,27.0,29.0,183.0,186.8,184.0,78.33333333333333,81.2,78.66666666666667,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-0.6666666666666679,-9.0,2.6000000000000014,0.19999999999998863,-0.19999999999998863,4.0,0.5333333333333314,-1.7999999999999972,3.8666666666666742
2013-07-28,USA,Panama,1,0,Gold Cup,Chicago,USA,0,22,865,51,601,-29,264,W,0,1,0,74,75,74,73,1387,1387-14-157655,12,69,68,68,68,111475,111475-18-158904,1,7,5,6,0,1387-14-157655,26.333333333333332,27.0,29.0,183.0,186.8,184.0,78.33333333333333,81.2,78.66666666666667,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-0.6666666666666679,-9.0,2.6000000000000014,0.19999999999998863,-0.19999999999998863,4.0,0.5333333333333314,-1.7999999999999972,3.8666666666666742
2013-07-07,Mexico,Panama,1,2,Gold Cup,Pasadena,USA,1,20,880,51,601,-31,279,L,2,0,0,75,79,73,74,1386,1386-14-157655,15,69,68,68,68,111475,111475-18-158904,1,11,6,5,0,1386-14-157655,27.0,26.5,23.666666666666668,177.0,181.0,175.0,66.0,71.83333333333333,69.66666666666667,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,0.0,-9.5,-2.7333333333333307,-5.800000000000011,-6.0,-5.0,-11.799999999999997,-11.166666666666671,-5.133333333333326
